-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0457065,0.00433939,0.998945
-0.0663772,0.0089046,1.858
-0.0713653,0.0116727,2.71842
-0.0795243,0.0035185,3.57777
-0.0896253,0.00268761,4.43815
-0.155661,-0.00669206,5.29495
-0.156591,-0.00776827,6.15549
-0.178334,-0.0042685,7.01465
-0.214738,-0.00084424,7.87418
-0.258444,-0.00528835,8.73366
-0.288486,-0.00627988,9.59227
-0.302314,-0.0375205,10.452
-0.345962,-0.0334345,11.3113
-0.372145,-0.0460597,12.1704
-0.415096,-0.0422663,13.0251
-0.465057,-0.0406531,13.8874
-0.511635,-0.0451063,14.7568
-0.530924,-0.0473836,15.6382
-0.5755,-0.0719019,16.5287
-0.643444,-0.0783014,17.4278
-0.691778,-0.082441,18.3327
-0.754619,-0.0811152,19.2436
-0.822194,-0.0868728,20.1562
-0.892819,-0.109405,21.0717
-0.928764,-0.132724,21.9994
-0.970711,-0.13691,22.9346
-1.06649,-0.13844,23.867
-1.12771,-0.136139,24.809
-1.18678,-0.144694,25.754
-1.24609,-0.156139,26.7015
-1.2985,-0.171699,27.6533
-1.31884,-0.211534,28.6123
-1.35411,-0.200445,29.5814
-1.4106,-0.219538,30.5566
-1.51389,-0.183419,31.5313
-1.60508,-0.202741,32.5075
-1.64444,-0.22249,33.4871
-1.72994,-0.231426,34.4692
-1.79333,-0.251394,35.4803
-1.87928,-0.265355,36.5372
-1.8958,-0.295579,37.5813
-1.96115,-0.306925,38.6257
-2.06341,-0.298119,39.6557
-2.12882,-0.287763,40.6914
-2.23977,-0.276451,41.7111
-2.34837,-0.289941,42.7301
-2.45496,-0.296009,43.737
-2.4883,-0.316021,44.7442
-2.56867,-0.330212,45.7445
-2.65497,-0.359763,46.742
-2.7279,-0.347705,47.7369
-2.78538,-0.358769,48.7242
-2.85606,-0.388702,49.7018
-2.90883,-0.397314,50.6848
-2.99834,-0.414071,51.6641
-3.09179,-0.427965,52.6387
-3.1673,-0.451521,53.6081
-3.239,-0.463787,54.5708
-3.2958,-0.447773,55.5348
-3.37335,-0.45204,56.4927
-3.44754,-0.451636,57.4542
-3.54658,-0.45827,58.4131
-3.63731,-0.467886,59.363
-3.68586,-0.513509,60.3043
-3.77506,-0.540284,61.227
-3.90565,-0.560206,62.135
-4.01491,-0.585398,63.0419
-4.12345,-0.59159,63.9369
-4.21537,-0.59949,64.818
-4.28913,-0.616143,65.6866
-4.34038,-0.631474,66.543
-4.43639,-0.592901,67.3828
-4.52849,-0.601757,68.2094
-4.61996,-0.602846,69.0239
-4.71239,-0.609475,69.8261
-4.82609,-0.613753,70.615
-4.921,-0.618864,71.3886
-4.97845,-0.624001,72.143
-5.05606,-0.640008,72.8727
-5.14615,-0.664092,73.5826
-5.1997,-0.676755,74.2787
-5.2801,-0.690417,74.9538
-5.43286,-0.655676,75.5948
-5.47025,-0.679116,76.2272
-5.53326,-0.699281,76.8378
-5.59653,-0.716642,77.431
-5.64452,-0.7226,78.0134
-5.67615,-0.734067,78.585
-5.71763,-0.756306,79.14
-5.73899,-0.759443,79.6837
-5.77381,-0.768284,80.2144
-5.79675,-0.777424,80.7265
-5.77699,-0.78573,81.228
-5.73657,-0.793326,81.7144
-5.70317,-0.799716,82.1878
-5.61438,-0.814424,82.6392
-5.53516,-0.813815,83.0873
-5.35121,-0.821541,83.4981
-5.24388,-0.810266,83.9223
-5.14401,-0.817328,84.3494
-4.9734,-0.834842,84.7458
-4.79751,-0.841733,85.1196
-4.58843,-0.841457,85.4799
-4.37655,-0.843777,85.8156
-4.12472,-0.848214,86.1305
-3.86518,-0.868717,86.43
-3.61339,-0.865292,86.7127
-3.32618,-0.867481,86.9725
-3.02691,-0.880653,87.1957
-2.69746,-0.874117,87.4009
-2.36261,-0.875172,87.5879
-2.03508,-0.878599,87.7726
-1.67897,-0.90542,87.9035
-1.3445,-0.940157,88.0602
-0.97409,-0.948594,88.1459
-0.606767,-0.959047,88.247
-0.240736,-0.972979,88.334
0.133695,-0.988804,88.436
0.505125,-0.973823,88.5385
0.879149,-0.980645,88.6324
1.26132,-0.996406,88.701
1.65291,-0.994833,88.7412
2.05394,-0.986883,88.791
2.45895,-0.977522,88.8623
2.87797,-0.973161,88.928
3.30458,-0.972911,88.9784
3.75154,-0.972412,89.0338
4.21906,-0.975015,89.0626
4.69342,-0.973015,89.0954
5.18023,-0.968512,89.127
5.6778,-0.961185,89.1518
6.19202,-0.947902,89.179
6.72199,-0.939736,89.2044
7.26636,-0.937294,89.2499
7.82958,-0.914438,89.2732
8.41314,-0.90527,89.3005
9.01483,-0.891845,89.3431
9.63399,-0.875635,89.3584
10.2728,-0.845176,89.3775
10.9274,-0.833853,89.4003
11.5995,-0.805439,89.4425
12.2845,-0.790487,89.4845
12.9897,-0.763192,89.5343
13.7115,-0.726759,89.5692
14.4489,-0.696821,89.6135
15.2072,-0.670069,89.6453
15.9676,-0.634588,89.7741
16.7525,-0.604572,89.8394
17.5468,-0.60577,89.8829
18.3469,-0.604625,89.9578
19.1493,-0.603208,90.0288
19.9526,-0.567857,90.1323
20.7662,-0.557452,90.1906
21.5838,-0.540966,90.2506
22.4033,-0.544442,90.2916
23.2207,-0.554537,90.3435
24.0358,-0.556354,90.4275
24.8488,-0.553363,90.5127
25.6611,-0.551264,90.5675
26.4653,-0.544464,90.6846
27.2771,-0.542494,90.7382
28.0866,-0.559836,90.7963
28.8981,-0.594194,90.8461
29.7111,-0.593234,90.8609
30.5186,-0.602671,90.8873
31.3209,-0.607189,90.9078
32.1227,-0.621105,90.9137
32.9209,-0.627926,90.9138
33.7135,-0.643678,90.9182
34.5059,-0.643623,90.9037
35.2926,-0.667044,90.8806
36.0728,-0.66399,90.8671
36.8484,-0.677605,90.8333
37.6164,-0.683725,90.7814
38.3745,-0.693345,90.7053
39.1271,-0.700635,90.6473
39.8739,-0.697168,90.614
40.6118,-0.68462,90.5527
41.3392,-0.678738,90.4637
42.0589,-0.679671,90.384
42.7714,-0.677924,90.2933
43.4754,-0.666936,90.2391
44.1637,-0.647264,90.1802
44.8385,-0.648569,90.1172
45.498,-0.627862,90.1269
46.1382,-0.619033,90.0633
46.7575,-0.600714,89.9866
47.3622,-0.584136,89.9958
47.9471,-0.570778,89.9906
48.5107,-0.574115,90.02
49.0543,-0.578357,90.0355
49.5872,-0.549513,90.0828
50.1132,-0.559524,90.1293
50.6303,-0.557235,90.2134
51.1482,-0.55302,90.3007
51.6517,-0.558508,90.4387
52.1401,-0.558146,90.5989
52.6089,-0.570467,90.8098
53.0879,-0.581201,91.0027
53.5061,-0.584425,91.2718
53.9286,-0.59626,91.5375
54.3138,-0.581229,91.8466
54.6499,-0.571405,92.169
55.0025,-0.578011,92.4947
55.3231,-0.576367,92.8188
55.6204,-0.578974,93.1923
55.8843,-0.565334,93.5885
56.1141,-0.559495,93.9781
56.3284,-0.573344,94.4046
56.5413,-0.574901,94.8325
56.7068,-0.580034,95.2586
56.858,-0.578982,95.7154
56.9844,-0.570459,96.1808
57.0934,-0.566713,96.638
57.2235,-0.554145,97.1112
57.3385,-0.534866,97.5761
57.4721,-0.529976,98.0492
57.5657,-0.518776,98.5326
57.6526,-0.510881,99.0209
57.7397,-0.498799,99.5205
57.8178,-0.503799,100.033
57.9286,-0.5012,100.547
58.0638,-0.507808,101.065
58.1861,-0.503431,101.597
58.3097,-0.496513,102.14
58.4118,-0.49156,102.695
58.5426,-0.490164,103.257
58.689,-0.491075,103.836
58.8314,-0.474095,104.428
59.002,-0.466009,105.027
59.1803,-0.457031,105.635
59.3789,-0.457455,106.251
59.533,-0.45625,106.885
59.6903,-0.451923,107.528
59.8462,-0.444351,108.176
60.017,-0.435702,108.832
60.1804,-0.440574,109.506
60.3459,-0.432376,110.2
60.5205,-0.431389,110.909
60.6793,-0.430984,111.631
